timestamp,I_y,PF,e_PF,d_if,I_f,EventProcessedUtcTime,PartitionId,EventEnqueuedUtcTime,IoTHub
"2024-12-19T07:57:24.433320+00:00","4.9","0.87","0.33","0.6","1.85","2024-12-19T07:57:26.8353251Z","1","2024-12-19T07:57:25.4840000Z","Record"
"2024-12-19T07:57:24.433343+00:00","4.95","0.73","0.15","0.18","1.91","2024-12-19T07:57:26.8353808Z","1","2024-12-19T07:57:25.4840000Z","Record"
"2024-12-19T07:57:24.433366+00:00","5.47","0.74","0.09","0.11","1.93","2024-12-19T07:57:26.8354660Z","1","2024-12-19T07:57:25.4840000Z","Record"
"2024-12-19T07:57:24.433390+00:00","3.56","0.9","0.23","0.55","1.39","2024-12-19T07:57:26.8355022Z","1","2024-12-19T07:57:25.4840000Z","Record"
"2024-12-19T07:57:24.433413+00:00","5.74","0.81","0.14","0.24","1.46","2024-12-19T07:57:26.8355402Z","1","2024-12-19T07:57:25.4840000Z","Record"
"2024-12-19T07:57:24.433436+00:00","5.22","0.83","0.09","0.35","1.82","2024-12-19T07:57:26.8355755Z","1","2024-12-19T07:57:25.4840000Z","Record"
"2024-12-19T07:57:24.433503+00:00","5.12","0.95","0.07","0.39","1.49","2024-12-19T07:57:26.8356113Z","1","2024-12-19T07:57:25.4840000Z","Record"
"2024-12-19T07:57:24.433527+00:00","5.94","0.97","0.3","0.07","1.87","2024-12-19T07:57:26.8356481Z","1","2024-12-19T07:57:25.4840000Z","Record"
"2024-12-19T07:57:24.433551+00:00","4.97","0.77","0.06","0.3","1.91","2024-12-19T07:57:26.8356859Z","1","2024-12-19T07:57:25.4840000Z","Record"
"2024-12-19T07:57:24.433575+00:00","5.48","0.66","0.17","0.56","1.44","2024-12-19T07:57:26.8357223Z","1","2024-12-19T07:57:25.4840000Z","Record"
"2024-12-19T07:57:24.433599+00:00","4.43","0.95","0.29","0.2","1.4","2024-12-19T07:57:26.8357578Z","1","2024-12-19T07:57:25.4840000Z","Record"
"2024-12-19T07:57:24.433622+00:00","3.94","0.92","0.31","0.72","1.42","2024-12-19T07:57:26.8357956Z","1","2024-12-19T07:57:25.4840000Z","Record"
"2024-12-19T07:57:24.433646+00:00","4.51","0.95","0.13","0.74","1.85","2024-12-19T07:57:26.8358315Z","1","2024-12-19T07:57:25.4840000Z","Record"
"2024-12-19T07:57:24.433670+00:00","4.24","0.83","0.09","0.07","1.45","2024-12-19T07:57:26.8358667Z","1","2024-12-19T07:57:25.5930000Z","Record"
"2024-12-19T07:57:24.433692+00:00","3.15","0.7","0.13","0.36","1.94","2024-12-19T07:57:26.8359042Z","1","2024-12-19T07:57:25.5930000Z","Record"
"2024-12-19T07:57:24.433715+00:00","5.63","0.91","0.33","0.46","1.69","2024-12-19T07:57:26.8359581Z","1","2024-12-19T07:57:25.5930000Z","Record"
"2024-12-19T07:57:24.433738+00:00","3.26","0.67","0.03","0.31","1.59","2024-12-19T07:57:26.8359940Z","1","2024-12-19T07:57:25.5930000Z","Record"
"2024-12-19T07:57:24.433761+00:00","3.23","0.97","0.33","0.13","1.31","2024-12-19T07:57:26.8360322Z","1","2024-12-19T07:57:25.5930000Z","Record"
"2024-12-19T07:57:24.433786+00:00","4.17","0.77","0.16","0.43","1.33","2024-12-19T07:57:26.8360680Z","1","2024-12-19T07:57:25.5930000Z","Record"
"2024-12-19T07:57:24.433808+00:00","3.66","0.82","0.01","0.76","1.63","2024-12-19T07:57:26.8361044Z","1","2024-12-19T07:57:25.5930000Z","Record"
"2024-12-19T07:57:24.433831+00:00","4.19","0.68","0.13","0.74","1.36","2024-12-19T07:57:26.8361427Z","1","2024-12-19T07:57:25.5930000Z","Record"
"2024-12-19T07:57:24.433855+00:00","3.49","0.93","0.27","0.76","1.28","2024-12-19T07:57:26.8361791Z","1","2024-12-19T07:57:25.5930000Z","Record"
"2024-12-19T07:57:24.433925+00:00","4.12","0.65","0.1","0.4","1.42","2024-12-19T07:57:26.8362497Z","1","2024-12-19T07:57:25.5930000Z","Record"
"2024-12-19T07:57:24.433949+00:00","4.79","0.94","0.14","0.25","1.75","2024-12-19T07:57:26.8362879Z","1","2024-12-19T07:57:25.5930000Z","Record"
"2024-12-19T07:57:24.433978+00:00","3.52","0.97","0.12","0.51","1.37","2024-12-19T07:57:26.8363243Z","1","2024-12-19T07:57:25.5930000Z","Record"
"2024-12-19T07:57:24.434004+00:00","3.01","0.73","0.24","0.42","1.36","2024-12-19T07:57:26.8363609Z","1","2024-12-19T07:57:25.5930000Z","Record"
"2024-12-19T07:57:24.434027+00:00","4.88","0.96","0.17","0.08","1.59","2024-12-19T07:57:26.8363999Z","1","2024-12-19T07:57:25.5930000Z","Record"
"2024-12-19T07:57:24.434049+00:00","5.66","0.7","0.08","0.15","1.63","2024-12-19T07:57:26.8364360Z","1","2024-12-19T07:57:25.5930000Z","Record"
"2024-12-19T07:57:24.434072+00:00","3.12","0.81","0.25","0.6","1.44","2024-12-19T07:57:26.8364724Z","1","2024-12-19T07:57:25.5930000Z","Record"
"2024-12-19T07:57:24.434095+00:00","5.02","0.88","0.3","0.16","1.46","2024-12-19T07:57:26.8365115Z","1","2024-12-19T07:57:25.5930000Z","Record"
"2024-12-19T07:57:24.434118+00:00","4.69","0.88","0.13","0.71","1.35","2024-12-19T07:57:26.8365490Z","1","2024-12-19T07:57:25.5930000Z","Record"
"2024-12-19T07:57:24.434140+00:00","5.67","0.9","0.15","0.37","1.82","2024-12-19T07:57:26.8366014Z","1","2024-12-19T07:57:25.5930000Z","Record"
"2024-12-19T07:57:26.523394+00:00","4.56","0.72","0.11","0.61","1.7","2024-12-19T07:57:26.8368677Z","1","2024-12-19T07:57:26.7960000Z","Record"
"2024-12-19T07:57:26.523815+00:00","5.21","0.85","0.09","0.44","1.4","2024-12-19T07:57:27.0648866Z","1","2024-12-19T07:57:26.9210000Z","Record"
"2024-12-19T07:57:26.523962+00:00","3.06","0.96","0.12","0.62","1.56","2024-12-19T07:57:27.0650341Z","1","2024-12-19T07:57:26.9210000Z","Record"
"2024-12-19T07:57:26.524084+00:00","5.91","0.87","0.23","0.29","1.82","2024-12-19T07:57:27.0651144Z","1","2024-12-19T07:57:26.9210000Z","Record"
"2024-12-19T07:57:26.524196+00:00","5.67","0.69","0.34","0.35","1.29","2024-12-19T07:57:27.0651695Z","1","2024-12-19T07:57:26.9210000Z","Record"
"2024-12-19T07:57:26.524306+00:00","4.75","0.77","0.31","0.19","1.8","2024-12-19T07:57:27.0652219Z","1","2024-12-19T07:57:26.9210000Z","Record"
"2024-12-19T07:57:26.525146+00:00","4.99","0.73","0.09","0.36","1.5","2024-12-19T07:57:27.0652911Z","1","2024-12-19T07:57:26.9210000Z","Record"
"2024-12-19T07:57:26.525263+00:00","3.27","0.68","0.29","0.71","1.59","2024-12-19T07:57:27.0653525Z","1","2024-12-19T07:57:26.9210000Z","Record"
"2024-12-19T07:57:26.525370+00:00","4.86","0.78","0.04","0.55","1.32","2024-12-19T07:57:27.0654051Z","1","2024-12-19T07:57:26.9210000Z","Record"
"2024-12-19T07:57:26.525475+00:00","3.28","0.79","0.19","0.11","1.87","2024-12-19T07:57:27.0654634Z","1","2024-12-19T07:57:26.9210000Z","Record"
"2024-12-19T07:57:26.525614+00:00","3.5","0.7","0.29","0.36","1.48","2024-12-19T07:57:27.0655142Z","1","2024-12-19T07:57:26.9210000Z","Record"
"2024-12-19T07:57:26.525683+00:00","4.83","0.67","0.2","0.76","1.49","2024-12-19T07:57:27.0655765Z","1","2024-12-19T07:57:26.9210000Z","Record"
"2024-12-19T07:57:26.525742+00:00","4.23","0.94","0.18","0.05","1.48","2024-12-19T07:57:27.0656265Z","1","2024-12-19T07:57:26.9210000Z","Record"
"2024-12-19T07:57:26.525802+00:00","4.02","0.97","0.04","0.73","1.34","2024-12-19T07:57:27.0656752Z","1","2024-12-19T07:57:26.9210000Z","Record"
"2024-12-19T07:57:26.525864+00:00","4.45","0.69","0.32","0.61","1.48","2024-12-19T07:57:27.0657380Z","1","2024-12-19T07:57:26.9210000Z","Record"
"2024-12-19T07:57:26.525943+00:00","4.12","0.76","0.24","0.4","1.31","2024-12-19T07:57:27.0657890Z","1","2024-12-19T07:57:26.9210000Z","Record"
"2024-12-19T07:57:26.526017+00:00","3.17","0.75","0.06","0.25","1.94","2024-12-19T07:57:27.0658378Z","1","2024-12-19T07:57:26.9210000Z","Record"
"2024-12-19T07:57:26.526082+00:00","4.89","0.98","0.02","0.1","1.65","2024-12-19T07:57:27.0660032Z","1","2024-12-19T07:57:26.9210000Z","Record"
"2024-12-19T07:57:26.526147+00:00","3.82","0.69","0.19","0.29","1.47","2024-12-19T07:57:27.0660809Z","1","2024-12-19T07:57:26.9210000Z","Record"
"2024-12-19T07:57:26.526209+00:00","3.35","0.92","0.27","0.26","1.73","2024-12-19T07:57:27.0661344Z","1","2024-12-19T07:57:26.9210000Z","Record"
"2024-12-19T07:57:26.526268+00:00","3.58","0.83","0.24","0.57","1.92","2024-12-19T07:57:27.0663747Z","1","2024-12-19T07:57:27.0310000Z","Record"
"2024-12-19T07:57:26.526328+00:00","4.57","0.93","0.31","0.12","1.9","2024-12-19T07:57:27.1960705Z","1","2024-12-19T07:57:27.1560000Z","Record"
"2024-12-19T07:57:26.526388+00:00","5.14","0.78","0.05","0.4","1.82","2024-12-19T07:57:27.1962048Z","1","2024-12-19T07:57:27.1560000Z","Record"
"2024-12-19T07:57:26.526450+00:00","5.54","0.68","0.06","0.37","1.72","2024-12-19T07:57:27.1962822Z","1","2024-12-19T07:57:27.1560000Z","Record"
"2024-12-19T07:57:26.526509+00:00","3.17","0.72","0.18","0.19","1.55","2024-12-19T07:57:27.1963294Z","1","2024-12-19T07:57:27.1560000Z","Record"
"2024-12-19T07:57:26.526683+00:00","4.41","0.81","0.18","0.11","1.51","2024-12-19T07:57:27.1963852Z","1","2024-12-19T07:57:27.1560000Z","Record"
"2024-12-19T07:57:26.526748+00:00","4.58","0.78","0.18","0.53","1.55","2024-12-19T07:57:27.1964307Z","1","2024-12-19T07:57:27.1560000Z","Record"
"2024-12-19T07:57:26.526809+00:00","3.18","0.95","0.11","0.48","1.93","2024-12-19T07:57:27.1964738Z","1","2024-12-19T07:57:27.1560000Z","Record"
"2024-12-19T07:57:26.526869+00:00","3.71","0.78","0.26","0.59","1.76","2024-12-19T07:57:27.1965280Z","1","2024-12-19T07:57:27.1560000Z","Record"
"2024-12-19T07:57:26.526938+00:00","4.95","0.87","0.34","0.05","1.69","2024-12-19T07:57:27.1965760Z","1","2024-12-19T07:57:27.1560000Z","Record"
"2024-12-19T07:57:26.527002+00:00","3.02","0.75","0.17","0.38","1.33","2024-12-19T07:57:27.1966200Z","1","2024-12-19T07:57:27.1560000Z","Record"
"2024-12-19T07:57:26.527061+00:00","5.47","0.67","0.14","0.26","1.83","2024-12-19T07:57:27.1966705Z","1","2024-12-19T07:57:27.1560000Z","Record"
"2024-12-19T07:57:26.527117+00:00","3.36","0.93","0.3","0.58","1.75","2024-12-19T07:57:27.1967732Z","1","2024-12-19T07:57:27.1560000Z","Record"
"2024-12-19T07:57:26.527173+00:00","4.83","0.93","0.04","0.09","1.64","2024-12-19T07:57:27.1968333Z","1","2024-12-19T07:57:27.1560000Z","Record"
"2024-12-19T07:57:26.527229+00:00","4.26","0.73","0.31","0.57","1.93","2024-12-19T07:57:27.1968883Z","1","2024-12-19T07:57:27.1560000Z","Record"
"2024-12-19T07:57:26.527287+00:00","5.02","0.77","0.08","0.15","1.31","2024-12-19T07:57:27.1969573Z","1","2024-12-19T07:57:27.1560000Z","Record"
"2024-12-19T07:57:26.527350+00:00","4.09","0.73","0.18","0.43","1.8","2024-12-19T07:57:27.1970024Z","1","2024-12-19T07:57:27.1560000Z","Record"
"2024-12-19T07:57:26.527411+00:00","5.16","0.69","0.18","0.22","1.42","2024-12-19T07:57:27.1970528Z","1","2024-12-19T07:57:27.1560000Z","Record"
"2024-12-19T07:57:26.527471+00:00","4.4","0.79","0.33","0.1","1.95","2024-12-19T07:57:27.1970978Z","1","2024-12-19T07:57:27.1560000Z","Record"
"2024-12-19T07:57:26.527532+00:00","4.22","0.96","0.35","0.41","1.73","2024-12-19T07:57:27.1971577Z","1","2024-12-19T07:57:27.1560000Z","Record"
"2024-12-19T07:57:26.527596+00:00","5.72","0.79","0.16","0.34","1.36","2024-12-19T07:57:27.1972087Z","1","2024-12-19T07:57:27.1560000Z","Record"
"2024-12-19T07:57:26.527658+00:00","4.71","0.96","0.18","0.77","1.78","2024-12-19T07:57:27.4228757Z","1","2024-12-19T07:57:27.2650000Z","Record"
"2024-12-19T07:57:26.527801+00:00","5.09","0.9","0.15","0.16","1.61","2024-12-19T07:57:27.4230567Z","1","2024-12-19T07:57:27.2650000Z","Record"
"2024-12-19T07:57:26.527867+00:00","4.26","0.99","0.2","0.34","1.66","2024-12-19T07:57:27.4231214Z","1","2024-12-19T07:57:27.2650000Z","Record"
"2024-12-19T07:57:26.527925+00:00","3.42","0.73","0.23","0.44","1.63","2024-12-19T07:57:27.4232124Z","1","2024-12-19T07:57:27.2650000Z","Record"
"2024-12-19T07:57:26.527985+00:00","5.78","0.89","0.13","0.59","1.69","2024-12-19T07:57:27.4232962Z","1","2024-12-19T07:57:27.2650000Z","Record"
"2024-12-19T07:57:26.528045+00:00","5.26","0.78","0.25","0.61","1.4","2024-12-19T07:57:27.4233649Z","1","2024-12-19T07:57:27.2650000Z","Record"
"2024-12-19T07:57:26.528107+00:00","4.97","0.99","0.28","0.3","1.49","2024-12-19T07:57:27.4234099Z","1","2024-12-19T07:57:27.2650000Z","Record"
"2024-12-19T07:57:26.528167+00:00","4.6","0.77","0.08","0.36","1.71","2024-12-19T07:57:27.4234547Z","1","2024-12-19T07:57:27.2650000Z","Record"
"2024-12-19T07:57:26.528228+00:00","5.18","0.95","0.31","0.11","1.91","2024-12-19T07:57:27.4235264Z","1","2024-12-19T07:57:27.2650000Z","Record"
"2024-12-19T07:57:26.528287+00:00","4.48","0.98","0.09","0.75","1.75","2024-12-19T07:57:27.4235925Z","1","2024-12-19T07:57:27.2650000Z","Record"
"2024-12-19T07:57:26.528347+00:00","4.45","0.82","0.21","0.66","1.92","2024-12-19T07:57:27.4236402Z","1","2024-12-19T07:57:27.2650000Z","Record"
"2024-12-19T07:57:26.528402+00:00","3.89","0.67","0.33","0.62","1.78","2024-12-19T07:57:27.4236897Z","1","2024-12-19T07:57:27.2650000Z","Record"
"2024-12-19T07:57:26.528457+00:00","3.1","0.97","0.15","0.42","1.54","2024-12-19T07:57:27.4237360Z","1","2024-12-19T07:57:27.2650000Z","Record"
"2024-12-19T07:57:26.528513+00:00","3.8","0.98","0.35","0.71","1.89","2024-12-19T07:57:27.4237783Z","1","2024-12-19T07:57:27.2650000Z","Record"
"2024-12-19T07:57:26.528570+00:00","5.02","0.88","0.34","0.6","1.75","2024-12-19T07:57:27.4238279Z","1","2024-12-19T07:57:27.2650000Z","Record"
"2024-12-19T07:57:26.528626+00:00","4.06","0.82","0.06","0.45","1.68","2024-12-19T07:57:27.4238759Z","1","2024-12-19T07:57:27.2650000Z","Record"
"2024-12-19T07:57:26.528682+00:00","4.16","0.93","0.12","0.43","1.25","2024-12-19T07:57:27.4239185Z","1","2024-12-19T07:57:27.2650000Z","Record"
"2024-12-19T07:57:26.528739+00:00","4.95","0.67","0.33","0.71","1.44","2024-12-19T07:57:27.4245326Z","1","2024-12-19T07:57:27.2650000Z","Record"
"2024-12-19T07:57:26.528876+00:00","5.5","0.75","0.06","0.68","1.76","2024-12-19T07:57:27.4246515Z","1","2024-12-19T07:57:27.2650000Z","Record"
"2024-12-19T07:57:26.528932+00:00","3.87","0.87","0.01","0.59","1.3","2024-12-19T07:57:27.4249297Z","1","2024-12-19T07:57:27.3780000Z","Record"
"2024-12-19T07:57:26.528990+00:00","5.18","0.72","0.33","0.53","1.86","2024-12-19T07:57:27.5369458Z","1","2024-12-19T07:57:27.5030000Z","Record"
"2024-12-19T07:57:26.529052+00:00","5.77","0.89","0.07","0.32","1.38","2024-12-19T07:57:27.5370978Z","1","2024-12-19T07:57:27.5030000Z","Record"
"2024-12-19T07:57:26.529109+00:00","3.62","0.69","0.28","0.58","1.72","2024-12-19T07:57:27.5371819Z","1","2024-12-19T07:57:27.5030000Z","Record"
"2024-12-19T07:57:26.529167+00:00","4.95","0.83","0.26","0.18","1.6","2024-12-19T07:57:27.5372714Z","1","2024-12-19T07:57:27.5030000Z","Record"
"2024-12-19T07:57:26.529226+00:00","5.12","0.85","0.03","0.12","1.54","2024-12-19T07:57:27.5373257Z","1","2024-12-19T07:57:27.5030000Z","Record"
"2024-12-19T07:57:26.529284+00:00","4.49","0.82","0.34","0.2","1.46","2024-12-19T07:57:27.5373956Z","1","2024-12-19T07:57:27.5030000Z","Record"
"2024-12-19T07:57:26.529343+00:00","5.03","0.92","0.11","0.11","1.83","2024-12-19T07:57:27.5374510Z","1","2024-12-19T07:57:27.5030000Z","Record"
"2024-12-19T07:57:26.529397+00:00","4.01","0.89","0.13","0.08","1.36","2024-12-19T07:57:27.5375106Z","1","2024-12-19T07:57:27.5030000Z","Record"
"2024-12-19T07:57:26.529442+00:00","4.75","0.86","0.15","0.54","1.67","2024-12-19T07:57:27.5375723Z","1","2024-12-19T07:57:27.5030000Z","Record"
"2024-12-19T07:57:26.529487+00:00","5.85","0.66","0.2","0.36","1.66","2024-12-19T07:57:27.5376313Z","1","2024-12-19T07:57:27.5030000Z","Record"
"2024-12-19T07:57:26.529532+00:00","4.27","0.69","0","0.51","1.72","2024-12-19T07:57:27.5376847Z","1","2024-12-19T07:57:27.5030000Z","Record"
"2024-12-19T07:57:26.529579+00:00","5.44","0.71","0.22","0.47","1.87","2024-12-19T07:57:27.5377791Z","1","2024-12-19T07:57:27.5030000Z","Record"
"2024-12-19T07:57:26.529647+00:00","3.31","0.82","0.05","0.42","1.44","2024-12-19T07:57:27.5378252Z","1","2024-12-19T07:57:27.5030000Z","Record"
"2024-12-19T07:57:26.530254+00:00","5.78","0.8","0.33","0.45","1.79","2024-12-19T07:57:27.5378699Z","1","2024-12-19T07:57:27.5030000Z","Record"
"2024-12-19T07:57:26.530326+00:00","4.27","0.71","0.16","0.73","1.59","2024-12-19T07:57:27.5379214Z","1","2024-12-19T07:57:27.5030000Z","Record"
"2024-12-19T07:57:26.530375+00:00","4.74","0.86","0.27","0.71","1.27","2024-12-19T07:57:27.5379658Z","1","2024-12-19T07:57:27.5030000Z","Record"
"2024-12-19T07:57:26.530424+00:00","5.12","0.68","0.1","0.41","1.84","2024-12-19T07:57:27.5380092Z","1","2024-12-19T07:57:27.5030000Z","Record"
"2024-12-19T07:57:26.530474+00:00","5.76","0.85","0.13","0.41","1.49","2024-12-19T07:57:27.5381412Z","1","2024-12-19T07:57:27.5030000Z","Record"
"2024-12-19T07:57:26.530522+00:00","4.97","0.91","0.27","0.26","1.77","2024-12-19T07:57:27.5382013Z","1","2024-12-19T07:57:27.5030000Z","Record"
"2024-12-19T07:57:26.530569+00:00","5.77","0.72","0.09","0.4","1.71","2024-12-19T07:57:27.7985678Z","1","2024-12-19T07:57:27.6120000Z","Record"
"2024-12-19T07:57:26.530615+00:00","4.55","0.74","0.15","0.13","1.81","2024-12-19T07:57:27.7991358Z","1","2024-12-19T07:57:27.7370000Z","Record"
"2024-12-19T07:57:26.530658+00:00","4.21","0.93","0.02","0.55","1.36","2024-12-19T07:57:27.7992118Z","1","2024-12-19T07:57:27.7370000Z","Record"
"2024-12-19T07:57:26.530702+00:00","5.55","0.69","0.1","0.5","1.3","2024-12-19T07:57:27.7992988Z","1","2024-12-19T07:57:27.7370000Z","Record"
"2024-12-19T07:57:26.530747+00:00","5.33","0.73","0.08","0.06","1.91","2024-12-19T07:57:27.7993435Z","1","2024-12-19T07:57:27.7370000Z","Record"
"2024-12-19T07:57:26.530791+00:00","3.35","0.79","0.07","0.22","1.88","2024-12-19T07:57:27.7993861Z","1","2024-12-19T07:57:27.7370000Z","Record"
"2024-12-19T07:57:26.530832+00:00","3.15","0.71","0.3","0.05","1.73","2024-12-19T07:57:27.7994268Z","1","2024-12-19T07:57:27.7370000Z","Record"
"2024-12-19T07:57:26.530876+00:00","3.79","0.66","0.09","0.57","1.43","2024-12-19T07:57:27.7994810Z","1","2024-12-19T07:57:27.7370000Z","Record"
"2024-12-19T07:57:26.530986+00:00","5","0.89","0.13","0.43","1.65","2024-12-19T07:57:27.7995211Z","1","2024-12-19T07:57:27.7370000Z","Record"
"2024-12-19T07:57:26.531034+00:00","5.23","0.89","0.11","0.32","1.44","2024-12-19T07:57:27.7995647Z","1","2024-12-19T07:57:27.7370000Z","Record"
"2024-12-19T07:57:26.531080+00:00","4.33","0.92","0.28","0.63","1.75","2024-12-19T07:57:27.7996210Z","1","2024-12-19T07:57:27.7370000Z","Record"
"2024-12-19T07:57:26.531127+00:00","5.64","0.98","0.27","0.63","1.26","2024-12-19T07:57:27.7996746Z","1","2024-12-19T07:57:27.7370000Z","Record"
"2024-12-19T07:57:26.531172+00:00","5.51","0.82","0.21","0.39","1.91","2024-12-19T07:57:27.7997271Z","1","2024-12-19T07:57:27.7370000Z","Record"
"2024-12-19T07:57:26.531218+00:00","5.22","0.93","0.31","0.35","1.9","2024-12-19T07:57:27.7997974Z","1","2024-12-19T07:57:27.7370000Z","Record"
"2024-12-19T07:57:26.531268+00:00","5.16","0.82","0.25","0.34","1.57","2024-12-19T07:57:27.7998327Z","1","2024-12-19T07:57:27.7370000Z","Record"
"2024-12-19T07:57:26.531497+00:00","4.01","0.68","0.25","0.34","1.32","2024-12-19T07:57:27.7998677Z","1","2024-12-19T07:57:27.7370000Z","Record"
"2024-12-19T07:57:26.531596+00:00","3.21","0.72","0.03","0.62","1.93","2024-12-19T07:57:27.7999057Z","1","2024-12-19T07:57:27.7370000Z","Record"
"2024-12-19T07:57:26.531643+00:00","4.59","0.8","0.26","0.49","1.84","2024-12-19T07:57:27.7999592Z","1","2024-12-19T07:57:27.7370000Z","Record"
"2024-12-19T07:57:26.531681+00:00","3.84","0.69","0.08","0.49","1.22","2024-12-19T07:57:27.8000325Z","1","2024-12-19T07:57:27.7370000Z","Record"
"2024-12-19T07:57:26.531719+00:00","4.78","0.78","0.19","0.71","1.89","2024-12-19T07:57:27.8000789Z","1","2024-12-19T07:57:27.7370000Z","Record"
"2024-12-19T07:57:28.614639+00:00","5.62","0.66","0.1","0.39","1.42","2024-12-19T07:57:29.0165148Z","1","2024-12-19T07:57:28.8310000Z","Record"
"2024-12-19T07:57:28.614796+00:00","5.82","0.98","0.02","0.35","1.5","2024-12-19T07:57:29.0171838Z","1","2024-12-19T07:57:28.9560000Z","Record"
"2024-12-19T07:57:28.614854+00:00","5.88","0.75","0.24","0.69","1.58","2024-12-19T07:57:29.0172738Z","1","2024-12-19T07:57:28.9560000Z","Record"
"2024-12-19T07:57:28.614894+00:00","4.03","0.89","0","0.45","1.63","2024-12-19T07:57:29.0173210Z","1","2024-12-19T07:57:28.9560000Z","Record"
"2024-12-19T07:57:28.614931+00:00","5.23","0.81","0.04","0.36","1.46","2024-12-19T07:57:29.0173661Z","1","2024-12-19T07:57:28.9560000Z","Record"
"2024-12-19T07:57:28.614964+00:00","3.3","0.78","0.09","0.48","1.5","2024-12-19T07:57:29.0174088Z","1","2024-12-19T07:57:28.9560000Z","Record"
"2024-12-19T07:57:28.615115+00:00","3.47","0.97","0.26","0.3","1.3","2024-12-19T07:57:29.0174493Z","1","2024-12-19T07:57:28.9560000Z","Record"
"2024-12-19T07:57:28.615154+00:00","4.31","1","0.15","0.19","1.44","2024-12-19T07:57:29.0174909Z","1","2024-12-19T07:57:28.9560000Z","Record"
"2024-12-19T07:57:28.615189+00:00","5.44","0.97","0.35","0.04","1.56","2024-12-19T07:57:29.0175302Z","1","2024-12-19T07:57:28.9560000Z","Record"
"2024-12-19T07:57:28.615220+00:00","4.32","0.78","0.04","0.72","1.36","2024-12-19T07:57:29.0175709Z","1","2024-12-19T07:57:28.9560000Z","Record"
"2024-12-19T07:57:28.615254+00:00","4.68","0.65","0.04","0.31","1.55","2024-12-19T07:57:29.0176100Z","1","2024-12-19T07:57:28.9560000Z","Record"
"2024-12-19T07:57:28.615286+00:00","5.91","0.68","0.15","0.19","1.34","2024-12-19T07:57:29.0176490Z","1","2024-12-19T07:57:28.9560000Z","Record"
"2024-12-19T07:57:28.615321+00:00","3.66","0.86","0.09","0.35","1.88","2024-12-19T07:57:29.0176873Z","1","2024-12-19T07:57:28.9560000Z","Record"
"2024-12-19T07:57:28.615353+00:00","4.37","0.88","0.28","0.56","1.27","2024-12-19T07:57:29.0177271Z","1","2024-12-19T07:57:28.9560000Z","Record"
"2024-12-19T07:57:28.615384+00:00","3.19","0.7","0.05","0.73","1.36","2024-12-19T07:57:29.0177651Z","1","2024-12-19T07:57:28.9560000Z","Record"
"2024-12-19T07:57:28.615430+00:00","3.68","0.69","0.17","0.22","1.93","2024-12-19T07:57:29.0178514Z","1","2024-12-19T07:57:28.9560000Z","Record"
"2024-12-19T07:57:28.615466+00:00","4.44","0.96","0.1","0.66","1.52","2024-12-19T07:57:29.0179087Z","1","2024-12-19T07:57:28.9560000Z","Record"
"2024-12-19T07:57:28.615532+00:00","4.72","0.8","0.05","0.54","1.41","2024-12-19T07:57:29.0179512Z","1","2024-12-19T07:57:28.9560000Z","Record"
"2024-12-19T07:57:28.615568+00:00","4.79","0.79","0.05","0.23","1.47","2024-12-19T07:57:29.0179925Z","1","2024-12-19T07:57:28.9560000Z","Record"
"2024-12-19T07:57:28.615600+00:00","4.31","0.95","0.01","0.22","1.75","2024-12-19T07:57:29.0180317Z","1","2024-12-19T07:57:28.9560000Z","Record"
"2024-12-19T07:57:28.615634+00:00","4.44","0.75","0.28","0.21","1.82","2024-12-19T07:57:29.1433907Z","1","2024-12-19T07:57:29.0650000Z","Record"
"2024-12-19T07:57:28.615668+00:00","3.33","0.81","0.02","0.49","1.72","2024-12-19T07:57:29.2557120Z","1","2024-12-19T07:57:29.1900000Z","Record"
"2024-12-19T07:57:28.615702+00:00","5.84","0.67","0.2","0.4","1.62","2024-12-19T07:57:29.2558700Z","1","2024-12-19T07:57:29.1900000Z","Record"
"2024-12-19T07:57:28.615736+00:00","4.27","0.83","0.09","0.39","1.66","2024-12-19T07:57:29.2559358Z","1","2024-12-19T07:57:29.1900000Z","Record"
"2024-12-19T07:57:28.615769+00:00","3.25","0.98","0.14","0.76","1.6","2024-12-19T07:57:29.2559863Z","1","2024-12-19T07:57:29.1900000Z","Record"
"2024-12-19T07:57:28.616161+00:00","5.37","0.98","0.19","0.19","1.47","2024-12-19T07:57:29.2560318Z","1","2024-12-19T07:57:29.1900000Z","Record"
"2024-12-19T07:57:28.616203+00:00","5.14","0.92","0.01","0.26","1.85","2024-12-19T07:57:29.2560842Z","1","2024-12-19T07:57:29.1900000Z","Record"
"2024-12-19T07:57:28.616240+00:00","5.28","0.78","0.15","0.2","1.9","2024-12-19T07:57:29.2561374Z","1","2024-12-19T07:57:29.1900000Z","Record"
"2024-12-19T07:57:28.616274+00:00","5.77","0.76","0.34","0.28","1.49","2024-12-19T07:57:29.2561821Z","1","2024-12-19T07:57:29.1900000Z","Record"
"2024-12-19T07:57:28.616308+00:00","5.53","0.86","0.03","0.26","1.92","2024-12-19T07:57:29.2562255Z","1","2024-12-19T07:57:29.1900000Z","Record"
"2024-12-19T07:57:28.616342+00:00","4.41","0.8","0.14","0.48","1.85","2024-12-19T07:57:29.2562844Z","1","2024-12-19T07:57:29.1900000Z","Record"
"2024-12-19T07:57:28.616375+00:00","4.1","0.97","0.21","0.47","1.91","2024-12-19T07:57:29.2563383Z","1","2024-12-19T07:57:29.1900000Z","Record"
